,RD0175,RD0176,RD0177,RD0178,RD0179,RD0180,RD0184,RD0185,RD0186
ENSMUST00000035672,21,27,28,15,31,46,5,7,14
ENSMUST00000050890,0,0,0,0,0,0,0,0,0
ENSMUST00000058879,0,0,0,0,0,0,0,0,0
ENSMUST00000150412,8,0,1,0,16,0,4,5,2
ENSMUST00000020528,8,2,0,0,1,1,0,0,0
ENSMUST00000228546,0,0,0,0,0,0,0,0,0
ENSMUST00000094870,8,15,23,5,7,11,4,4,8
ENSMUST00000224312,0,0,0,0,0,0,0,0,0
ENSMUST00000230054,0,0,6,0,0,0,0,0,0
ENSMUST00000015234,0,0,0,0,0,0,0,0,0
ENSMUST00000027726,0,14,0,3,7,0,0,9,0
ENSMUST00000052185,5,11,15,10,4,20,13,15,3
ENSMUST00000098750,0,0,0,0,0,0,3,0,0
ENSMUST00000106406,6,1,0,0,0,0,0,0,0
ENSMUST00000194928,3,0,0,0,0,1,0,0,0
ENSMUST00000104874,0,0,0,0,0,0,0,0,0
ENSMUST00000044382,0,0,0,0,0,0,0,0,0
ENSMUST00000045303,24,30,13,12,13,16,12,6,3
ENSMUST00000011445,0,0,0,0,0,0,0,0,0
ENSMUST00000210135,0,0,0,0,0,0,0,0,0
ENSMUST00000030878,0,0,0,0,0,0,0,0,0
ENSMUST00000163892,0,3,0,0,0,1,0,0,0
ENSMUST00000009705,0,0,0,0,0,0,0,0,0
ENSMUST00000239195,0,0,0,0,0,0,0,0,0
ENSMUST00000050630,15,4,26,0,1,0,1,0,1
ENSMUST00000046763,0,0,0,0,0,0,0,0,0
ENSMUST00000044148,31,38,32,16,24,14,17,6,9
ENSMUST00000163089,0,0,0,0,0,0,0,0,0
ENSMUST00000130911,13,6,4,1,1,1,0,4,2
ENSMUST00000228936,0,0,0,0,0,0,0,0,0
ENSMUST00000188257,0,0,0,0,0,0,0,0,0
ENSMUST00000025864,0,0,0,0,0,0,0,0,0
ENSMUST00000207173,0,0,0,0,0,0,0,0,0
ENSMUST00000169922,4,10,4,5,4,6,1,2,0
ENSMUST00000013220,0,0,3,0,0,0,3,3,1
ENSMUST00000108204,0,0,0,0,0,0,0,0,0
ENSMUST00000038343,0,0,0,0,0,0,0,0,0
ENSMUST00000022976,76,128,108,33,54,15,26,38,82
ENSMUST00000018737,0,1,0,0,0,0,0,0,0
ENSMUST00000168892,0,0,0,0,0,0,0,0,0
ENSMUST00000094476,0,0,0,0,0,0,0,0,0
ENSMUST00000019456,0,1,33,0,14,0,22,9,9
ENSMUST00000115567,0,0,0,0,0,0,0,0,0
ENSMUST00000041859,7,9,4,11,1,13,1,2,0
ENSMUST00000106033,0,3,2,0,0,0,4,3,0
ENSMUST00000077452,0,0,0,0,0,0,0,0,0
ENSMUST00000238521,0,0,0,0,0,0,0,0,0
ENSMUST00000080721,1,1,0,4,14,8,3,0,7
ENSMUST00000028835,0,1,1,0,0,0,0,0,0
ENSMUST00000109447,0,0,0,0,0,0,0,0,0
ENSMUST00000214329,0,0,0,0,0,0,0,0,0
ENSMUST00000144914,0,0,0,0,0,0,0,0,0
ENSMUST00000034441,153,216,193,85,116,94,102,130,79
ENSMUST00000215017,0,0,0,0,0,0,0,0,0
ENSMUST00000207470,0,0,0,0,0,0,0,0,0
ENSMUST00000039380,0,0,0,0,0,0,0,0,0
ENSMUST00000186329,0,0,0,0,0,0,0,0,0
ENSMUST00000034278,0,0,0,0,0,0,0,0,0
ENSMUST00000117766,0,0,0,0,0,0,0,0,0
ENSMUST00000024817,0,0,0,0,0,0,0,0,0
ENSMUST00000188928,0,0,0,0,0,0,0,0,0
ENSMUST00000112676,0,3,3,4,6,0,0,10,3
ENSMUST00000113524,0,0,0,0,0,0,0,0,0
ENSMUST00000044462,0,0,0,0,0,0,0,0,0
ENSMUST00000050975,0,0,0,0,0,0,0,0,0
ENSMUST00000103092,0,0,0,0,0,0,0,0,0
ENSMUST00000228117,0,0,0,0,0,0,0,0,0
ENSMUST00000003762,0,0,0,0,0,0,0,0,0
ENSMUST00000002655,37,17,46,15,21,25,47,48,24
ENSMUST00000107353,3,8,7,3,8,5,22,6,9
ENSMUST00000102992,0,0,0,0,0,0,0,0,0
ENSMUST00000043273,0,0,0,0,0,0,0,0,0
ENSMUST00000059580,0,0,0,0,0,0,0,0,0
ENSMUST00000040442,0,0,0,0,0,0,0,0,0
ENSMUST00000016673,0,0,0,0,0,0,0,0,0
ENSMUST00000061620,0,0,0,0,0,0,0,0,0
ENSMUST00000102581,0,0,0,0,0,0,0,0,0
ENSMUST00000062524,0,0,0,0,0,0,0,0,0
ENSMUST00000040090,6,10,8,3,1,0,0,1,2
ENSMUST00000002914,19,10,10,4,15,8,7,2,3
ENSMUST00000075578,15,15,13,6,10,14,4,8,10
ENSMUST00000030110,0,0,0,0,0,0,0,0,0
ENSMUST00000103172,313,430,533,189,259,234,429,522,343
ENSMUST00000068967,0,0,0,0,0,0,0,0,0
ENSMUST00000114909,0,0,0,0,0,0,0,0,0
ENSMUST00000164459,0,0,0,0,0,0,0,0,0
ENSMUST00000062161,0,0,0,0,0,0,0,0,0
ENSMUST00000031793,4,0,1,0,0,0,2,0,0
ENSMUST00000029444,3,2,3,1,0,0,1,0,0
ENSMUST00000027498,1,3,2,0,0,2,5,0,0
ENSMUST00000215302,0,0,0,0,0,0,0,0,0
ENSMUST00000029900,0,0,0,0,0,0,0,0,0
ENSMUST00000042055,8,14,10,1,3,6,0,0,0
ENSMUST00000071880,0,0,0,0,0,0,0,0,0
ENSMUST00000229019,4,0,0,0,0,0,0,1,0
ENSMUST00000094977,0,0,0,0,0,0,0,0,0
ENSMUST00000106440,0,0,0,0,0,0,0,0,0
ENSMUST00000028342,0,0,0,0,0,0,37,0,1
ENSMUST00000033737,5,14,4,11,2,11,2,0,2
ENSMUST00000066573,0,0,0,0,0,0,0,0,0
ENSMUST00000112689,0,0,0,0,0,0,0,0,0
ENSMUST00000227496,0,0,0,0,0,0,0,0,0
ENSMUST00000070080,18,15,18,4,2,3,4,5,1
ENSMUST00000100304,0,0,0,0,0,0,0,0,0
ENSMUST00000102795,0,3,6,0,0,1,0,0,1
ENSMUST00000023538,39,11,35,2,10,6,1,2,1
ENSMUST00000029252,0,0,0,0,0,0,0,0,0
ENSMUST00000022665,1,2,0,1,1,6,4,1,4
ENSMUST00000018246,52,71,92,9,20,18,25,37,34
ENSMUST00000076859,2,3,1,0,0,0,20,1,2
ENSMUST00000053931,0,0,0,0,0,0,0,0,0
ENSMUST00000178258,0,0,0,0,0,0,0,0,0
ENSMUST00000102649,0,1,11,0,12,0,0,1,0
ENSMUST00000034521,0,0,0,0,0,0,0,0,0
ENSMUST00000027351,1,2,0,0,0,0,0,0,0
ENSMUST00000048605,0,0,0,0,0,0,0,0,0
ENSMUST00000062915,6,6,5,2,2,1,3,0,3
ENSMUST00000030791,0,3,7,0,0,0,1,0,1
ENSMUST00000033025,0,0,0,0,0,0,0,0,0
ENSMUST00000105502,0,0,0,0,0,0,0,0,0
ENSMUST00000120177,0,0,0,0,0,0,0,0,0
ENSMUST00000165704,0,0,0,0,0,0,0,0,0
ENSMUST00000179279,0,0,0,0,0,0,0,0,0
ENSMUST00000055413,0,0,0,0,0,0,0,0,0
ENSMUST00000031680,0,0,0,0,0,0,0,0,0
ENSMUST00000053657,0,0,0,0,0,0,0,0,6
ENSMUST00000118549,0,0,0,0,0,0,0,0,0
ENSMUST00000096313,16,27,22,20,17,11,26,15,26
ENSMUST00000124021,0,0,0,0,0,0,0,0,0
ENSMUST00000020444,0,3,7,0,0,0,0,0,0
ENSMUST00000005817,0,0,0,0,0,0,0,0,0
ENSMUST00000035230,0,0,0,0,0,0,0,0,0
ENSMUST00000006286,16,2,0,7,8,0,19,26,28
ENSMUST00000060820,0,0,0,0,0,0,0,0,0
ENSMUST00000035719,0,0,0,0,0,0,0,0,0
ENSMUST00000033783,0,0,0,0,0,0,0,0,0
ENSMUST00000070203,0,0,0,0,0,0,0,0,0
ENSMUST00000213956,0,0,0,0,0,0,0,0,0
ENSMUST00000111962,0,0,0,0,0,0,0,0,0
ENSMUST00000037353,0,0,0,0,0,0,0,0,0
ENSMUST00000167055,0,0,0,0,0,0,0,0,0
ENSMUST00000076270,0,1,1,0,0,0,0,0,0
ENSMUST00000178595,0,0,0,0,0,0,0,0,0
ENSMUST00000021328,0,0,0,0,0,0,0,0,0
ENSMUST00000095014,0,0,0,5,0,0,0,0,0
ENSMUST00000077354,0,0,0,0,0,0,0,0,0
ENSMUST00000121759,0,0,0,0,0,0,0,0,0
ENSMUST00000026704,6,2,6,1,0,1,2,5,2
ENSMUST00000094897,0,0,0,0,0,0,0,0,0
ENSMUST00000079324,1,1,1,0,0,4,5,0,8
ENSMUST00000020002,3,0,5,4,0,4,2,0,0
ENSMUST00000032421,0,0,0,0,0,0,0,0,0
ENSMUST00000073534,0,1,2,0,0,0,0,0,0
ENSMUST00000054125,0,0,0,0,0,0,0,0,0
ENSMUST00000033957,0,0,0,0,0,0,0,0,0
ENSMUST00000115628,0,0,0,0,0,0,0,0,0
ENSMUST00000111349,0,0,0,1,1,0,0,2,0
ENSMUST00000024778,7,14,17,2,12,13,4,12,11
ENSMUST00000073388,0,6,0,0,0,0,0,0,0
ENSMUST00000085840,0,0,0,0,0,0,0,0,0
ENSMUST00000087033,0,0,0,0,0,0,0,0,0
ENSMUST00000067790,0,0,2,0,0,0,0,0,0
ENSMUST00000213388,0,0,0,0,0,0,0,0,0
ENSMUST00000079945,0,0,0,0,0,0,0,0,0
ENSMUST00000073049,0,0,1,0,0,0,0,0,0
ENSMUST00000098667,0,0,0,0,0,0,0,0,0
ENSMUST00000066328,0,0,0,0,0,0,0,0,0
ENSMUST00000163826,0,0,0,0,0,0,0,0,0
ENSMUST00000164366,0,0,0,0,0,0,0,0,0
ENSMUST00000177963,0,0,0,0,0,0,0,0,0
ENSMUST00000047630,0,0,0,0,0,0,0,0,0
ENSMUST00000069107,0,0,0,0,0,0,0,0,0
ENSMUST00000117217,0,0,0,0,0,0,0,0,0
ENSMUST00000160719,0,0,0,0,0,0,0,0,0
ENSMUST00000238222,0,0,0,0,0,0,0,0,0
ENSMUST00000172396,0,0,0,0,0,0,0,0,0
ENSMUST00000039695,0,0,0,0,0,0,0,0,0
ENSMUST00000043803,0,0,0,0,0,0,0,0,0
ENSMUST00000058150,0,0,0,0,1,0,0,0,5
ENSMUST00000123853,6,11,19,5,11,7,5,6,4
ENSMUST00000102891,0,0,0,0,0,0,0,0,0
ENSMUST00000182660,0,0,0,0,0,0,0,0,0
ENSMUST00000210801,0,0,0,0,0,0,0,0,0
ENSMUST00000097709,90,97,105,0,3,2,0,32,21
ENSMUST00000081688,0,0,0,0,0,0,0,0,0
ENSMUST00000217039,0,0,0,0,0,0,0,0,0
ENSMUST00000215150,0,0,0,0,0,0,0,0,0
ENSMUST00000181039,0,0,0,0,0,0,0,0,0
ENSMUST00000022322,267,332,275,99,115,100,132,111,81
ENSMUST00000023693,0,0,2,0,0,0,0,0,0
ENSMUST00000135386,0,0,0,0,0,0,0,0,0
ENSMUST00000214049,0,0,0,0,0,0,0,0,0
ENSMUST00000024011,1,13,6,0,0,1,0,0,0
ENSMUST00000035027,0,0,0,0,0,0,0,0,0
ENSMUST00000117782,2,0,0,0,0,0,0,0,0
ENSMUST00000098441,0,0,0,0,0,0,0,0,0
ENSMUST00000026833,16,19,27,3,9,3,4,10,1
ENSMUST00000168937,0,0,0,0,0,0,0,0,0
ENSMUST00000048621,0,0,0,0,0,0,0,0,0
ENSMUST00000096229,0,0,0,0,0,0,0,0,0
ENSMUST00000020004,4,5,4,0,1,3,1,2,1
ENSMUST00000167755,0,0,0,0,0,0,0,0,0
ENSMUST00000023805,0,0,0,0,0,0,0,0,0
ENSMUST00000027897,44,41,48,21,4,6,54,40,58
ENSMUST00000067036,2,3,3,2,0,0,0,0,0
ENSMUST00000000543,16,35,22,5,9,8,5,21,15
ENSMUST00000073127,0,0,0,0,0,0,0,0,0
ENSMUST00000081379,0,0,0,0,0,0,0,0,0
ENSMUST00000043266,0,0,0,0,0,0,0,0,0
ENSMUST00000030677,0,2,0,0,0,0,1,0,1
ENSMUST00000105916,0,0,0,0,0,0,0,0,0
ENSMUST00000002087,0,0,0,0,0,0,0,0,0
ENSMUST00000004222,0,3,0,1,0,0,0,0,0
ENSMUST00000205976,0,0,0,0,0,0,0,0,0
ENSMUST00000048485,0,0,0,0,0,0,0,0,0
ENSMUST00000186874,0,0,0,0,0,0,0,0,0
ENSMUST00000091263,4,5,3,1,6,5,1,3,2
ENSMUST00000108293,0,0,0,0,0,0,0,0,0
ENSMUST00000001595,0,0,0,0,0,0,0,0,0
ENSMUST00000194367,0,0,0,0,0,0,0,0,0
ENSMUST00000215147,0,0,0,0,0,0,0,0,0
ENSMUST00000173078,47,28,30,25,0,27,25,1,0
ENSMUST00000138356,0,0,0,0,0,0,0,0,0
ENSMUST00000107456,0,0,0,0,0,0,0,0,0
ENSMUST00000115274,0,0,0,0,0,0,0,0,0
ENSMUST00000034190,23,4,26,0,20,11,6,0,3
ENSMUST00000032263,0,0,0,0,0,0,0,0,0
ENSMUST00000033577,0,2,2,0,4,5,7,3,1
ENSMUST00000061187,0,0,0,0,0,0,0,0,0
ENSMUST00000183873,0,0,5,0,0,0,0,0,0
ENSMUST00000102960,0,0,0,0,0,0,0,0,0
ENSMUST00000180746,0,0,0,0,0,0,0,0,0
ENSMUST00000119847,0,0,0,0,0,0,0,0,0
ENSMUST00000032997,1,0,0,0,0,0,0,0,0
ENSMUST00000033466,0,0,0,0,0,0,0,0,0
ENSMUST00000216906,0,0,0,0,0,0,0,0,0
ENSMUST00000026990,5,5,10,5,4,10,0,0,3
ENSMUST00000214969,0,0,0,0,0,0,0,0,0
ENSMUST00000081074,0,0,0,0,0,0,0,0,0
ENSMUST00000052915,0,0,0,0,0,1,0,0,0
ENSMUST00000075588,1,0,0,0,1,0,0,6,0
ENSMUST00000216594,0,0,0,0,0,0,0,0,0
ENSMUST00000238748,0,0,1,0,0,0,0,0,0
ENSMUST00000020501,0,0,0,0,0,0,0,0,0
ENSMUST00000018593,0,0,0,0,0,0,0,0,0
ENSMUST00000210521,0,0,0,0,0,0,0,0,0
ENSMUST00000098104,0,0,0,0,0,0,0,0,0
ENSMUST00000020268,0,0,0,0,0,0,0,0,0
ENSMUST00000034187,0,0,0,0,0,0,0,0,0
ENSMUST00000086167,23,11,22,6,7,14,3,8,0
ENSMUST00000009102,9,6,9,4,1,6,2,2,2
ENSMUST00000024851,6,0,6,3,0,9,0,0,0
ENSMUST00000047812,0,0,0,0,0,0,0,0,0
ENSMUST00000122312,1,0,1,0,0,0,0,0,0
ENSMUST00000168630,0,0,0,0,0,0,0,0,0
ENSMUST00000030306,0,0,1,0,0,0,0,0,0
ENSMUST00000047614,0,0,0,0,0,0,0,0,0
ENSMUST00000168553,0,0,0,0,0,0,0,0,0
ENSMUST00000190313,0,0,0,0,0,0,0,0,0
ENSMUST00000143914,0,0,0,0,0,0,0,0,0
ENSMUST00000012679,1,0,0,0,0,0,0,0,0
ENSMUST00000022727,0,0,15,0,8,0,0,0,9
ENSMUST00000021091,47,83,26,32,54,57,42,57,18
ENSMUST00000233319,0,0,0,0,1,0,6,2,0
ENSMUST00000216654,0,0,0,0,0,0,0,0,0
ENSMUST00000168189,1,2,0,0,0,0,3,0,0
ENSMUST00000102703,3,2,3,2,5,2,3,3,0
ENSMUST00000049655,0,0,0,0,0,0,0,0,0
ENSMUST00000025350,0,5,1,1,0,4,1,6,2
ENSMUST00000029879,1,2,1,6,0,1,0,0,0
ENSMUST00000021359,0,0,0,0,15,0,21,0,0
ENSMUST00000205438,0,0,0,0,0,0,0,0,0
ENSMUST00000030311,8,6,9,3,0,4,8,4,5
ENSMUST00000049339,0,0,0,0,0,0,0,0,0
ENSMUST00000079719,0,0,0,0,0,0,0,0,0
ENSMUST00000120495,0,0,0,0,0,0,0,0,0
ENSMUST00000210064,0,0,0,0,0,0,0,0,0
ENSMUST00000000199,7,5,6,4,0,4,2,2,12
ENSMUST00000123614,0,0,0,0,0,0,0,0,0
ENSMUST00000043108,2,0,0,0,0,0,0,0,0
ENSMUST00000021201,95,98,130,119,132,187,116,143,95
ENSMUST00000021030,2,16,0,10,12,12,2,16,5
ENSMUST00000220447,2,4,0,0,0,0,0,0,0
ENSMUST00000163881,0,0,0,0,0,0,0,0,0
ENSMUST00000025574,0,0,0,0,0,0,0,0,0
ENSMUST00000024059,0,0,0,0,0,0,0,0,0
ENSMUST00000090750,0,0,0,0,0,0,0,0,0
ENSMUST00000006559,0,0,0,24,34,0,0,0,0
ENSMUST00000041987,0,4,2,0,0,0,0,3,0
ENSMUST00000011493,0,0,0,0,0,0,0,0,0
ENSMUST00000040583,37,50,43,42,14,13,80,18,9
ENSMUST00000127188,0,0,0,0,0,0,0,0,0
ENSMUST00000214865,1,0,0,0,0,0,0,0,0
ENSMUST00000045075,0,0,0,0,0,0,0,0,0
ENSMUST00000238997,0,0,0,0,0,0,0,0,0
ENSMUST00000084830,0,0,0,0,0,0,0,0,0
ENSMUST00000102582,0,0,0,0,0,0,0,0,0
ENSMUST00000032992,356,434,447,146,213,163,177,103,147
ENSMUST00000025076,0,0,0,0,0,0,0,0,0
ENSMUST00000057870,0,0,0,0,0,0,0,0,0
ENSMUST00000029909,15,17,26,10,8,12,6,14,6
ENSMUST00000217342,0,0,0,0,0,0,0,0,0
ENSMUST00000082090,0,0,0,0,0,0,0,0,0
ENSMUST00000010807,23,24,15,0,9,15,0,1,1
ENSMUST00000036074,4,15,1,0,0,3,2,0,0
ENSMUST00000071588,0,0,0,0,0,0,0,0,0
ENSMUST00000011400,0,0,0,0,0,0,0,0,0
ENSMUST00000098477,0,0,0,0,0,0,0,0,0
ENSMUST00000094280,52,104,82,23,36,87,53,90,100
ENSMUST00000228401,0,0,0,0,0,0,0,0,0
ENSMUST00000128353,0,0,0,0,0,0,0,0,0
ENSMUST00000030787,15,12,12,13,11,8,20,15,15
ENSMUST00000055195,0,0,0,0,0,0,0,0,0
ENSMUST00000105766,1,0,5,0,0,1,0,0,0
ENSMUST00000092175,0,0,0,0,0,0,0,0,0
ENSMUST00000027730,0,0,0,0,0,0,0,0,0
ENSMUST00000031902,0,0,0,0,0,0,0,0,0
ENSMUST00000065330,14,30,12,5,0,13,13,22,5
ENSMUST00000186583,50,1,65,0,26,0,43,0,0
ENSMUST00000144086,0,0,0,0,0,0,0,0,0
ENSMUST00000021828,0,0,0,0,0,0,0,0,0
ENSMUST00000102939,0,0,0,0,0,0,0,0,0
ENSMUST00000112963,0,0,0,0,0,0,0,0,0
ENSMUST00000100542,0,0,0,0,0,0,0,0,0
ENSMUST00000023561,1,0,0,0,0,2,0,0,0
ENSMUST00000193266,0,0,0,0,0,0,0,0,0
ENSMUST00000168520,1,1,0,0,1,0,8,0,0
ENSMUST00000039631,0,0,3,5,8,9,0,0,1
ENSMUST00000021997,0,3,1,2,1,0,3,4,5
ENSMUST00000056028,6,0,1,0,0,0,0,0,0
ENSMUST00000068631,0,0,0,0,0,0,0,0,0
ENSMUST00000216980,0,0,0,0,0,0,0,0,0
ENSMUST00000063574,35,51,40,11,27,17,18,24,26
ENSMUST00000095045,0,0,0,0,0,0,0,0,0
ENSMUST00000053024,0,0,0,0,0,0,0,0,0
ENSMUST00000032874,0,0,0,0,0,0,0,0,0
ENSMUST00000060336,0,0,0,0,0,0,0,0,0
ENSMUST00000041685,0,0,0,0,0,0,0,0,0
ENSMUST00000047281,59,97,69,18,41,34,60,55,27
ENSMUST00000067987,0,0,0,0,0,0,0,0,0
ENSMUST00000048774,1,1,0,0,0,0,0,0,0
ENSMUST00000107542,0,0,0,0,0,0,0,0,0
ENSMUST00000057070,0,0,0,1,0,1,0,0,0
ENSMUST00000214792,0,0,0,0,0,0,0,0,0
ENSMUST00000160640,0,0,0,0,0,0,0,0,0
ENSMUST00000177736,0,0,0,0,0,0,0,0,0
ENSMUST00000076052,0,0,1,0,0,0,2,0,0
ENSMUST00000224467,0,0,0,0,0,0,0,0,0
ENSMUST00000102542,0,0,0,0,0,0,0,0,0
ENSMUST00000027380,0,0,0,0,0,0,0,0,0
ENSMUST00000027581,23,40,52,30,49,36,20,49,42
ENSMUST00000179146,0,0,0,0,0,0,0,0,0
ENSMUST00000219110,0,2,0,0,0,0,0,0,0
ENSMUST00000019051,0,0,0,0,0,0,0,0,0
ENSMUST00000042217,0,0,0,0,0,0,0,0,0
ENSMUST00000041782,17,11,17,1,5,3,2,12,9
ENSMUST00000099689,0,0,0,0,0,0,0,0,0
ENSMUST00000168134,1,9,1,0,8,5,0,0,0
ENSMUST00000109157,0,0,0,0,0,0,0,0,0
ENSMUST00000164583,0,0,0,0,0,0,0,0,0
ENSMUST00000024078,0,6,1,0,0,0,0,17,2
ENSMUST00000075686,32,43,43,19,27,22,23,34,16
ENSMUST00000180040,0,0,0,0,0,0,0,0,0
ENSMUST00000075992,0,0,0,0,0,0,0,0,0
ENSMUST00000105110,0,0,0,0,0,0,0,0,0
ENSMUST00000021368,1,18,2,11,2,7,3,10,5
ENSMUST00000118161,0,0,0,0,0,0,0,0,0
ENSMUST00000091064,98,97,117,67,84,92,55,84,46
ENSMUST00000165538,0,0,0,0,0,0,0,0,0
ENSMUST00000037280,0,0,0,0,0,0,0,0,1
ENSMUST00000031291,0,0,0,0,0,0,0,0,0
ENSMUST00000228119,0,0,0,0,0,0,0,0,0
ENSMUST00000014848,0,0,0,0,0,0,0,0,0
ENSMUST00000056113,0,0,0,0,0,0,0,0,0
ENSMUST00000003284,0,0,0,0,0,0,0,0,0
ENSMUST00000190262,0,0,0,0,0,0,0,0,0
ENSMUST00000237814,0,0,0,1,0,0,0,0,0
ENSMUST00000022595,0,0,0,0,0,0,0,0,0
ENSMUST00000031377,73,43,57,36,30,54,18,26,7
ENSMUST00000208176,0,0,0,0,0,0,0,0,0
ENSMUST00000076791,0,0,0,0,0,0,0,0,0
ENSMUST00000052012,0,0,0,0,0,0,0,0,0
ENSMUST00000020576,104,146,191,54,72,90,89,101,105
ENSMUST00000028933,0,0,0,0,0,0,0,0,0
ENSMUST00000239392,0,0,0,0,0,0,0,0,0
ENSMUST00000077290,137,191,210,188,253,216,126,134,126
ENSMUST00000101800,0,0,0,0,0,0,0,0,0
ENSMUST00000090046,0,0,0,0,0,0,0,0,0
ENSMUST00000090147,1,9,8,2,7,6,2,0,1
ENSMUST00000183703,0,0,0,0,0,0,0,0,0
ENSMUST00000118592,0,0,0,0,0,0,0,0,0
ENSMUST00000112984,0,0,0,0,0,0,0,0,0
ENSMUST00000025685,0,0,0,0,0,0,0,0,0
ENSMUST00000078271,0,0,1,0,2,0,3,0,0
ENSMUST00000005014,0,0,0,0,0,0,0,0,0
ENSMUST00000114479,0,0,0,0,0,0,0,0,0
ENSMUST00000047620,0,0,0,0,0,0,0,0,0
ENSMUST00000210435,0,0,0,0,0,0,0,0,0
ENSMUST00000002926,25,29,31,26,25,19,18,40,16
ENSMUST00000091706,0,0,4,0,2,0,0,3,0
ENSMUST00000029876,0,0,0,0,0,0,0,0,0
ENSMUST00000105038,1,1,4,0,0,0,0,0,0
ENSMUST00000058125,0,0,0,0,0,0,0,0,0
ENSMUST00000214257,0,0,0,0,0,0,0,0,0
ENSMUST00000033053,0,0,0,0,0,0,0,0,0
ENSMUST00000166163,0,0,0,0,0,0,0,0,0
ENSMUST00000099356,0,5,0,0,1,1,0,0,0
ENSMUST00000044188,0,0,0,0,0,0,0,0,0
ENSMUST00000032191,0,4,2,5,0,0,0,0,0
ENSMUST00000033035,0,0,0,0,0,0,0,0,0
ENSMUST00000138157,0,0,0,0,0,0,0,0,0
ENSMUST00000040562,0,0,0,0,0,0,0,0,0
ENSMUST00000100487,4,13,14,9,9,24,1,1,2
ENSMUST00000156481,0,0,0,0,0,0,0,0,0
ENSMUST00000116402,0,0,0,0,0,0,0,0,0
ENSMUST00000162961,0,0,0,0,0,0,0,0,0
ENSMUST00000073251,0,0,0,0,0,0,0,0,0
ENSMUST00000178155,0,0,0,0,0,0,0,0,0
ENSMUST00000170303,0,0,0,0,0,0,0,0,0
ENSMUST00000168161,0,0,0,0,0,0,0,0,0
ENSMUST00000090071,0,0,0,0,0,0,0,0,0
ENSMUST00000226484,0,0,0,0,0,0,0,0,0
ENSMUST00000168710,0,0,0,0,0,0,0,0,0
ENSMUST00000027393,3,4,8,1,5,2,7,5,1
ENSMUST00000111956,0,0,0,0,0,5,0,0,0
ENSMUST00000077839,5,0,0,1,0,1,10,0,2
ENSMUST00000107289,0,0,0,0,0,0,0,0,0
ENSMUST00000101626,0,0,0,0,0,0,0,0,0
ENSMUST00000037397,2,1,3,1,0,0,0,0,0
ENSMUST00000054368,0,0,0,0,0,0,0,0,0
ENSMUST00000216942,0,0,0,0,0,0,0,0,0
ENSMUST00000238934,0,0,0,0,0,0,0,0,0
ENSMUST00000068664,0,0,0,0,0,0,0,0,0
ENSMUST00000167488,5,11,8,0,3,0,0,0,0
ENSMUST00000063359,0,0,0,0,0,0,0,0,0
ENSMUST00000099173,26,37,48,12,13,2,13,21,1
ENSMUST00000101477,0,0,0,0,0,0,0,0,0
ENSMUST00000070059,0,0,0,0,0,0,0,0,0
ENSMUST00000045295,4,0,2,2,3,0,0,0,1
ENSMUST00000027521,1,2,3,0,1,1,1,3,0
ENSMUST00000005592,0,0,0,0,1,1,0,0,0
ENSMUST00000061446,0,2,1,0,0,0,0,0,0
ENSMUST00000097694,1,0,27,1,0,23,0,0,0
ENSMUST00000102888,0,0,0,0,0,0,0,0,0
ENSMUST00000036584,6,2,8,3,4,0,17,5,0
ENSMUST00000167496,0,0,1,0,0,0,0,0,0
ENSMUST00000068456,0,0,0,0,0,0,0,0,0
ENSMUST00000194252,1,3,2,10,13,12,3,8,6
ENSMUST00000108593,28,11,11,2,5,9,17,14,7
ENSMUST00000227220,0,0,0,0,0,0,0,0,0
ENSMUST00000217371,0,0,0,0,0,0,0,0,0
ENSMUST00000105875,0,0,0,0,0,0,0,0,0
ENSMUST00000187510,0,0,0,0,0,0,0,0,0
ENSMUST00000057717,12,22,19,8,5,1,5,13,3
ENSMUST00000044970,8,7,22,3,2,1,0,3,0
ENSMUST00000100538,0,1,0,0,1,1,3,0,6
ENSMUST00000025014,2,1,9,0,1,1,5,2,2
ENSMUST00000043785,4,23,24,6,17,15,25,22,17
ENSMUST00000127247,0,0,0,0,0,0,0,0,0
ENSMUST00000213485,0,0,0,0,0,0,0,0,0
ENSMUST00000107319,0,0,0,0,0,0,0,0,0
ENSMUST00000214816,0,0,0,0,0,0,0,0,0
ENSMUST00000032735,39,47,44,13,17,21,42,33,24
ENSMUST00000171245,0,0,0,1,0,0,0,0,0
ENSMUST00000186156,0,0,0,0,0,0,0,0,0
ENSMUST00000164538,0,0,0,0,0,0,0,0,0
ENSMUST00000014248,0,0,0,0,0,0,0,0,0
ENSMUST00000019074,0,0,0,0,0,0,0,0,0
ENSMUST00000115059,0,0,0,0,0,0,0,0,0
ENSMUST00000062638,0,0,0,0,0,0,0,0,0
ENSMUST00000174664,2,0,4,2,0,1,2,0,1
ENSMUST00000220443,0,0,0,0,0,0,0,0,0
ENSMUST00000034746,0,1,0,0,0,0,0,0,0
ENSMUST00000032409,48,51,13,0,17,18,17,18,36
ENSMUST00000201500,0,0,0,0,0,0,0,0,0
ENSMUST00000033000,0,0,0,0,0,0,0,0,0
ENSMUST00000120272,0,0,0,0,0,0,0,0,0
ENSMUST00000051756,0,0,0,0,0,0,0,0,0
ENSMUST00000153892,0,0,0,6,0,0,0,0,8
ENSMUST00000120080,1,11,14,5,4,0,0,0,4
ENSMUST00000143107,0,1,1,0,0,1,0,0,0
